text,actual,predicted,confidence,correct
how can I receive your fucking company newsletter?,newsletter_subscription,newsletter_subscription,1.0,True
help submitting my feedback about your company,review,review,1.0,True
is it possible to locate the bill #37777?,check_invoice,check_invoice,1.0,True
I call to check how long it takes for my parcel to  arrive,delivery_period,delivery_period,1.0,True
I need assistance closing a freemium account,delete_account,delete_account,1.0,True
i need assistance listing ur accepted payment modalities,check_payment_methods,check_payment_methods,1.0,True
how to see what shipment options I can choose?,delivery_options,delivery_options,1.0,True
where can i check how soon can i expect my product,delivery_period,delivery_period,1.0,True
i dont know what i need to do to change to the {{Account Type}} account,switch_account,switch_account,1.0,True
whta do i need to do to change to the damn gold account,switch_account,switch_account,1.0,True
I need assistance seeing purchase {{Order Number}} status,track_order,track_order,1.0,True
I want assistance to talk with an assistant,contact_human_agent,contact_human_agent,1.0,True
I do not want purchase {{Order Number}},cancel_order,cancel_order,1.0,True
i cant retrieve my account eky,recover_password,recover_password,1.0,True
open {{Account Type}} account,create_account,create_account,1.0,True
i need assistance  reporting issues with signup,registration_problems,registration_problems,1.0,True
want help restoring the pin code of my user,recover_password,recover_password,1.0,True
in which cases can I ask for my money back?,check_refund_policy,check_refund_policy,1.0,True
can you help me seeing what payment methods are allowed?,check_payment_methods,check_payment_methods,1.0,True
I need assistance to unsubscribe to the corporate newsletter,newsletter_subscription,newsletter_subscription,1.0,True
give me information about changing my address,change_shipping_address,change_shipping_address,1.0,True
setting new shipping address up,set_up_shipping_address,set_up_shipping_address,1.0,True
help me checking at what time i can reach customer support,contact_customer_service,contact_customer_service,1.0,True
I am trying to submit my secondary delivery addrerss,set_up_shipping_address,set_up_shipping_address,1.0,True
help me check the eta of the order {{Order Number}},track_order,track_order,1.0,True
"I need to check the payment modalities, can you help me?",check_payment_methods,check_payment_methods,1.0,True
help me check in which cases can I request a refund,check_refund_policy,check_refund_policy,1.0,True
help me deleting an item from purchase {{Order Number}},change_order,change_order,1.0,True
I try to purchase some articles,place_order,place_order,1.0,True
how to cancel the subscription to ur corporate newsletter,newsletter_subscription,newsletter_subscription,1.0,True
new {{Account Type}} acount for wife,create_account,create_account,1.0,True
I need help seeing how long refunds usually take,check_refund_policy,check_refund_policy,1.0,True
"I have to list your accepted payment methods, I need help",check_payment_methods,check_payment_methods,1.0,True
i want assistance to notify of a issue with payments,payment_issue,payment_issue,1.0,True
i dont know what i have to do to delete my platinum account,delete_account,delete_account,1.0,True
assistance seeing ur accepted payment modalities,check_payment_methods,check_payment_methods,1.0,True
I am trying to find my invoices from {{Person Name}},check_invoice,check_invoice,1.0,True
problem with a pro account removal,delete_account,delete_account,1.0,True
I don't know how I can submit feedback for your products,review,review,1.0,True
"I need to leave feedback about your company, how do I do it?",review,review,1.0,True
I would like to change to the {{Account Type}} account,switch_account,switch_account,1.0,True
I need assistance with opening my gold account,create_account,create_account,1.0,True
I want information about a delivery address correction,change_shipping_address,change_shipping_address,1.0,True
I would like to track the restitution,track_refund,track_refund,1.0,True
I do not know how to see the available payment modalities,check_payment_methods,check_payment_methods,1.0,True
updatikng data on platinum account,edit_account,edit_account,1.0,True
hsipping to {{Delivery Country}},delivery_options,delivery_options,1.0,True
can you help me check bill #12588?,check_invoice,check_invoice,1.0,True
how to unsubscribe from your company newsletter?,newsletter_subscription,newsletter_subscription,1.0,True
help me edit purchase {{Order Number}},change_order,change_order,1.0,True
I need assistance to recover my user profile PIN code,recover_password,recover_password,1.0,True
how can I check the withdrawal charges?,check_cancellation_fee,check_cancellation_fee,1.0,True
I can no longer pay for purchase {{Order Number}},cancel_order,cancel_order,1.0,True
I do not know what I need to do to get a reimbursement,get_refund,get_refund,1.0,True
send me my bill from {{Person Name}},get_invoice,get_invoice,1.0,True
I'm trying to see at what time i can call customer support,contact_customer_service,contact_customer_service,1.0,True
what do I need to do to order several of your item?,place_order,place_order,1.0,True
edit details on {{Account Type}} account,edit_account,edit_account,1.0,True
can uhelp me resetting the access key of my user profile,recover_password,recover_password,1.0,True
I need assistance changing to the {{Account Category}} account,switch_account,switch_account,1.0,True
I do not know what I need to do to download bill #37777,get_invoice,get_invoice,1.0,True
where can I sign up to the corporate newsletter?,newsletter_subscription,newsletter_subscription,1.0,True
i want assistance to use the standard account,switch_account,switch_account,1.0,True
want help shopping several of your item,place_order,place_order,1.0,True
correcting data on freemium account,edit_account,edit_account,1.0,True
"I am looking for the delivery options, can you help me?",delivery_options,delivery_options,1.0,True
do you have a method to leave an opinion for your services?,review,review,1.0,True
making complaint against your organization,complaint,complaint,1.0,True
I call to get my bills from {{Person Name}},get_invoice,get_invoice,1.0,True
I cannot find the withdrawal penalty,check_cancellation_fee,check_cancellation_fee,1.0,True
can you help me changing purchase {{Order Number}}?,change_order,change_order,1.0,True
can I speak with a person?,contact_human_agent,contact_human_agent,1.0,True
editing freemium  account,edit_account,edit_account,1.0,True
problem with gold account terminations,delete_account,delete_account,1.0,True
modifying purchase {{Order Number}},change_order,change_order,1.0,True
I have to buy a product,place_order,place_order,1.0,True
i have a problem with opening a {{Account Category}} account,create_account,create_account,1.0,True
I need assistance to download my bill from {{Person Name}},get_invoice,get_invoice,1.0,True
rebating {{Refund Amount}} dollars,get_refund,get_refund,1.0,True
what do I have to do to unsubscribe to your newsletter?,newsletter_subscription,newsletter_subscription,1.0,True
where can I make a customer claim against your organization?,complaint,complaint,1.0,True
see invoicefrom {{Person Name}},check_invoice,check_invoice,1.0,True
i do not know how i can enter a delivery address,set_up_shipping_address,set_up_shipping_address,1.0,True
need assistance withcanceling purchase {{Order Number}},cancel_order,cancel_order,1.0,True
"I cannot make a transfer, how to notify of a payment issue?",payment_issue,payment_issue,1.0,True
information about my forgotten PIN code,recover_password,recover_password,1.0,True
