text,actual,predicted,confidence
can uhelp me check how soon can i epect the delivery,delivery_period,delivery_period,0.9954882160984969
"I ain't registered, how to open a {{Account Category}} account?",create_account,create_account,0.9963259688790793
is it possible to purchase some articles?,place_order,place_order,0.990757549755413
I need to submit my delivery address,set_up_shipping_address,set_up_shipping_address,0.9963371840869014
"I cannot understand a word you say, can I contact someone?",contact_human_agent,contact_human_agent,0.9912739198038181
"I need to check the available payment methods, help me",check_payment_methods,check_payment_methods,0.9945959421850494
"I have lost my invoices from {{Person Name}}, show it tome",check_invoice,check_invoice,0.9839937357135877
can you help me recover my user profile password?,recover_password,recover_password,0.9943759685752197
would it be possible to see what shipping options are there?,delivery_options,delivery_options,0.9917133058038714
order 00004587345current status,track_order,track_order,0.9383571682164776
"I have to see the shipping options, I need help",delivery_options,delivery_options,0.9948862226747877
uhave a way to leave an opinion for ur products,review,review,0.9963243742452615
want assistance cancelling my pro account,delete_account,delete_account,0.9586156551528928
tracking order,track_order,track_order,0.9045457904021831
I need to swap an item of purchase {{Order Number}},change_order,change_order,0.9949304639248765
is it possible to receive the company newsletter?,newsletter_subscription,newsletter_subscription,0.995340992707456
need assistance making a consumer claim against ur company,complaint,complaint,0.9946840877872049
show me in what cases can I ask for refunds,check_refund_policy,check_refund_policy,0.9952375339213605
i dont know whatto do to talk to customer assistance,contact_customer_service,contact_customer_service,0.9928846944409085
i need assistance entering a secondary delivery address,set_up_shipping_address,set_up_shipping_address,0.9962081902384844
I do not know how I can receive the newsletter,newsletter_subscription,newsletter_subscription,0.9933672261351152
i have problems with canceling order {{Order Number}},cancel_order,cancel_order,0.9945223696695019
can ya help me to wrtie a comment for a service,review,review,0.9943026742809744
i want help to talk to customer assistance,contact_customer_service,contact_customer_service,0.9953222991985805
i need help to cancel the newsletter subscription,newsletter_subscription,newsletter_subscription,0.9955893422569225
could uhelp me to lodge a customer clain,complaint,complaint,0.9940046816039442
is it possible to talk to damn customer support?,contact_customer_service,contact_customer_service,0.9930519462153214
troubles entering my secondary delivery address,set_up_shipping_address,set_up_shipping_address,0.9963703485600566
can yaa help me talking with a live agent,contact_human_agent,contact_human_agent,0.9937107115510789
"I need to correct the address, can you help me?",change_shipping_address,change_shipping_address,0.9951505123025425
information about the termination of my pro account,delete_account,delete_account,0.9951886322273132
I don't know what I have to do to cancel the {{Account Type}} account,delete_account,delete_account,0.9929631516989507
tell me about a shipping address modification,change_shipping_address,change_shipping_address,0.9967264096593901
i need help cancelling the company newsletter subsrciption,newsletter_subscription,newsletter_subscription,0.9872554044654441
how do I track purchase {{Order Number}}?,track_order,track_order,0.9939984459209779
assistance to delete my pro account,delete_account,delete_account,0.9962016455294478
updating freemium account,edit_account,edit_account,0.9848479568600107
i want help notifying of a signup problem,registration_problems,registration_problems,0.994610978094218
help me check the terminatio charges,check_cancellation_fee,check_cancellation_fee,0.9933526981999335
can I check how long the shipping takes?,delivery_period,delivery_period,0.9942099694694456
I need to speak with a person,contact_human_agent,contact_human_agent,0.9950098772479091
edit info on {{Account Category}} account,edit_account,edit_account,0.9957634812414936
I don't know how I can cancel purchase {{Order Number}},cancel_order,cancel_order,0.9931058689410025
help seeing how long it takes for my shipment to arrive,delivery_period,delivery_period,0.9962969857938174
I don't know how I can talk to an assistant,contact_human_agent,contact_human_agent,0.9906274363256217
"I cannot open a profile, can I report bloody signup errors?",registration_problems,registration_problems,0.9883522153186531
find bill #12588,check_invoice,check_invoice,0.9912291495634552
creating platinum account,create_account,create_account,0.9932587314364483
show current status of restitution,track_refund,track_refund,0.9823326397366787
lodge reclamtaion against ur business,complaint,complaint,0.992776587451373
I want help to report a bloody error with onlien payments,payment_issue,payment_issue,0.9935028931900026
what do i need to do to check the status of the restitution,track_refund,track_refund,0.9917021289764226
want assistance to send feedback about your company,review,review,0.9958249446741733
there is an issue trying to change my shipping address,change_shipping_address,change_shipping_address,0.9958293630638536
need help making a consumer complaint against ur company,complaint,complaint,0.9950386678580241
need help seeing in which situations can I request refunds,check_refund_policy,check_refund_policy,0.9953497596122759
assistance to inform of issues with payments,payment_issue,payment_issue,0.9965313043602073
i have to check if there are any news on the restitution,track_refund,track_refund,0.9955365601453128
I'm calling to see the shipment methods,delivery_options,delivery_options,0.9948392582308082
correct details on {{Account Category}} account,edit_account,edit_account,0.9953317721658651
I expect a compensation of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,0.9949251360660275
want assistance listing the allowed payment modalities,check_payment_methods,check_payment_methods,0.9956018183570045
can I modify purchase {{Order Number}}?,change_order,change_order,0.9934013449614136
I need assistance to look for the invoice #00108,check_invoice,check_invoice,0.9951526177244968
i no longer make us of my pro account need help deleting it,delete_account,delete_account,0.9948812673115389
I need help to reset the PIN of my user profile,recover_password,recover_password,0.995165100686695
I want to earn an article,place_order,place_order,0.9933232256563435
is it possible toorder from {{Delivery City}},delivery_options,delivery_options,0.9923460964705315
I am trying to cancel purchase {{Order Number}},cancel_order,cancel_order,0.9950875975821578
where do I retrieve the key of my user profile?,recover_password,recover_password,0.9953429646641414
updating info on {{Account Category}} account,edit_account,edit_account,0.9966641997846706
I am trying to chat with someone,contact_human_agent,contact_human_agent,0.9920548467714531
